year,district,week_index,avg_rainfall,avg_temperature,avg_humidity,population,elevation_m,river_status,area_sq_km,sanitation_index,malaria_cases,ad_cases,typhoid_cases,flood_inundation,mean_ndvi,stagnant_water,malaria_risk,ad_risk,typhoid_risk,malaria_risk_next_week,ad_risk_next_week,typhoid_risk_next_week,avg_rainfall_lag1,avg_rainfall_lag2,avg_temperature_lag1,avg_temperature_lag2,avg_humidity_lag1,avg_humidity_lag2,flood_inundation_lag1,flood_inundation_lag2,stagnant_water_lag1,stagnant_water_lag2,mean_ndvi_lag1,mean_ndvi_lag2,avg_rainfall_roll3,avg_rainfall_roll5,avg_temperature_roll3,avg_temperature_roll5,avg_humidity_roll3,avg_humidity_roll5,flood_inundation_roll3,flood_inundation_roll5,stagnant_water_roll3,stagnant_water_roll5,mean_ndvi_roll3,mean_ndvi_roll5
2025,Mardan,23,0,28.043,52.7695,2868781,300,0,1632,0.65,38,711,41,0.114439131,0.230279619,0.108963819,0.132460442,2.478404591,0.142917846,0.324179503,3.175564813,0.142917846,1.7286,0.0571,27.5785,30.7951,54.8737,42.5115,0.289266098,0.096672095,0.099569956,0,0.235068726,0.235463515,0.595233333,0.56286,28.80553333,28.16512,50.05156667,50.48606,0.166792441,0.135601922,0.069511258,0.061532679,0.233603953,0.234067045
2025,Mardan,24,0,32.1487,40.4302,2868781,300,0,1632,0.65,93,911,41,0.254824858,0.193099474,0.108318932,0.324179503,3.175564813,0.142917846,0.613500996,3.848324428,0.03137221,0,1.7286,28.043,27.5785,52.7695,54.8737,0.114439131,0.289266098,0.108963819,0.099569956,0.230279619,0.235068726,0.5762,0.38572,29.25673333,29.43738,49.3578,46.96584,0.219510029,0.151948362,0.105617569,0.063370541,0.219482606,0.223861999
2025,Mardan,25,1.3857,32.6746,52.2963,2868781,300,0,1632,0.65,176,1104,9,0,0.229846329,0,0.613500996,3.848324428,0.03137221,0.177775857,3.764665201,0.045315414,0,0,32.1487,28.043,40.4302,52.7695,0.254824858,0.114439131,0.108318932,0.108963819,0.193099474,0.230279619,0.4619,0.63428,30.95543333,30.24798,48.49866667,48.57624,0.123087996,0.151040436,0.072427584,0.063370541,0.217741808,0.224751533
2025,Mardan,27,11.1429,29.6948,77.5476,2868781,300,0,1632,0.65,51,1080,13,0.090255626,0.352883285,0.011972853,0.177775857,3.764665201,0.045315414,0.191719061,3.848324428,0.045315414,1.3857,0,32.6746,32.1487,52.2963,40.4302,0,0.254824858,0,0.108318932,0.229846329,0.193099474,4.1762,2.85144,31.50603333,30.02792,56.75803333,55.58346,0.115026828,0.149757143,0.040097262,0.065765112,0.258609696,0.248235487
2025,Mardan,28,7.1,27.3041,81.2897,2868781,300,0,1632,0.65,55,1104,13,0.004557599,0,0.001072442,0.191719061,3.848324428,0.045315414,0.191719061,3.848324428,0,11.1429,1.3857,29.6948,32.6746,77.5476,52.2963,0.090255626,0,0.011972853,0,0.352883285,0.229846329,6.542866667,3.92572,29.89116667,29.97304,70.37786667,60.86666,0.031604408,0.092815443,0.004348432,0.046065609,0.194243205,0.201221742
2025,Mardan,29,5.7,28.1704,81.0912,2868781,300,0,1632,0.65,55,1104,0,0.045235323,0.37361395,0.001108228,0.191719061,3.848324428,0,0.386923923,5.218244265,0.059258619,7.1,11.1429,27.3041,29.6948,81.2897,77.5476,0.004557599,0.090255626,0.001072442,0.011972853,0,0.352883285,7.980966667,5.06572,28.38976667,29.99852,79.97616667,66.531,0.046682849,0.078974681,0.004717841,0.024494491,0.242165745,0.229888608
2025,Mardan,30,5.7571,29.0808,79.0996,2868781,300,0,1632,0.65,111,1497,17,0.027870736,0.344040203,0.020085572,0.386923923,5.218244265,0.059258619,0.519384366,4.869664154,0.052287017,5.7,7.1,28.1704,27.3041,81.0912,81.2897,0.045235323,0.004557599,0.001108228,0.001072442,0.37361395,0,6.1857,6.21714,28.1851,29.38494,80.4935,74.26488,0.025887886,0.033583857,0.007422081,0.006847819,0.239218051,0.260076754
2025,Mardan,32,6.0857,29.0704,78.3735,2868781,300,0,1632,0.65,149,1397,15,0.010404568,0,0,0.519384366,4.869664154,0.052287017,0.634415802,5.228701668,0.066230221,5.7571,5.7,29.0808,28.1704,79.0996,81.0912,0.027870736,0.045235323,0.020085572,0.001108228,0.344040203,0.37361395,5.8476,7.15714,28.77386667,28.6641,79.52143333,79.48032,0.027836876,0.03566477,0.0070646,0.006847819,0.239218051,0.214107488
2025,Mardan,33,15.5429,28.8225,82.362,2868781,300,0,1632,0.65,182,1500,19,0.002962562,0.357590269,0,0.634415802,5.228701668,0.066230221,0.916765692,5.14155664,0.052287017,6.0857,5.7571,29.0704,29.0808,78.3735,79.0996,0.010404568,0.027870736,0,0.020085572,0,0.344040203,9.128566667,8.03714,28.99123333,28.48964,79.94503333,80.4432,0.013745955,0.018206158,0.006695191,0.004453248,0.233876824,0.215048884
2025,Mardan,34,18.3286,27.377,81.913,2868781,300,0,1632,0.65,263,1475,15,0.068249267,0.37830078,0.001175142,0.916765692,5.14155664,0.052287017,0.6274442,3.436999896,0,15.5429,6.0857,28.8225,29.0704,82.362,78.3735,0.002962562,0.010404568,0,0,0.357590269,0,13.31906667,10.28286,28.4233,28.50422,80.88283333,80.56786,0.027205466,0.030944491,0.000391714,0.004473788,0.245297016,0.29070904
2025,Mardan,36,3.7714,27.1493,78.375,2868781,300,0,1632,0.65,180,986,0,0.040041658,0.352229628,0.00282527,0.6274442,3.436999896,0,0.059258619,4.252677357,0.069716022,18.3286,15.5429,27.377,28.8225,81.913,82.362,0.068249267,0.002962562,0.001175142,0,0.37830078,0.357590269,12.54763333,9.89714,27.78293333,28.3,80.88333333,80.02462,0.037084496,0.029905758,0.001333471,0.004817197,0.362706892,0.286432176
2025,Mardan,37,0.4286,28.6136,75.9501,2868781,300,0,1632,0.65,17,1220,20,0,0.305866938,0,0.059258619,4.252677357,0.069716022,1.206087185,3.38471288,0.034858011,3.7714,18.3286,27.1493,27.377,78.375,81.913,0.040041658,0.068249267,0.00282527,0.001175142,0.352229628,0.37830078,7.509533333,8.83144,27.7133,28.20656,78.74603333,79.39472,0.036096975,0.024331611,0.001333471,0.000800082,0.345465782,0.278797523
2025,Mardan,38,2.6143,27.2948,74.5329,2868781,300,0,1632,0.65,346,971,10,0.016554945,0.284231356,0,1.206087185,3.38471288,0.034858011,1.50586608,5.061383215,0.066230221,0.4286,3.7714,28.6136,27.1493,75.9501,78.375,0,0.040041658,0,0.00282527,0.305866938,0.352229628,2.271433333,8.13716,27.6859,27.85144,76.286,78.6266,0.018865535,0.025561686,0.000941757,0.000800082,0.314109308,0.335643794
2025,Mardan,39,1.5429,26.1005,73.086,2868781,300,0,1632,0.65,432,1452,19,0.05256769,0.292649649,0.000744089,1.50586608,5.061383215,0.066230221,1.338547627,4.447882219,0.111545636,2.6143,0.4286,27.2948,28.6136,74.5329,75.9501,0.016554945,0,0,0,0.284231356,0.305866938,1.5286,5.33716,27.3363,27.30704,74.523,76.7714,0.023040879,0.035482712,0.00024803,0.0009489,0.294249315,0.32265567
2025,Mardan,40,4.5143,23.9719,72.6425,2868781,300,0,1632,0.65,384,1276,32,0.018090162,0.292753674,0.003063895,1.338547627,4.447882219,0.111545636,1.084084146,4.779033325,0.052287017,1.5429,2.6143,26.1005,27.2948,73.086,74.5329,0.05256769,0.016554945,0.000744089,0,0.292649649,0.284231356,2.8905,2.5743,25.78906667,26.62602,73.42046667,74.9173,0.029070933,0.025450891,0.001269328,0.001326651,0.289878226,0.305546249
2025,Mardan,41,1.1,19.5806,73.9256,2868781,300,0,1632,0.65,311,1371,15,0.138154573,0.263469031,0.004474735,1.084084146,4.779033325,0.052287017,0.773847847,3.618261554,0.052287017,4.5143,1.5429,23.9719,26.1005,72.6425,73.086,0.018090162,0.05256769,0.003063895,0.000744089,0.292753674,0.292649649,2.385733333,2.04002,23.21766667,25.11228,73.21803333,74.02742,0.069604142,0.045073474,0.002760906,0.001656544,0.282957451,0.28779413
2025,Mardan,42,0,21.7877,72.7964,2868781,300,0,1632,0.65,222,1038,15,0.095889262,0.256809104,0.075023521,0.773847847,3.618261554,0.052287017,0.610015195,4.291021169,0.223091271,1.1,4.5143,19.5806,23.9719,73.9256,72.6425,0.138154573,0.018090162,0.004474735,0.003063895,0.263469031,0.292753674,1.871433333,1.9543,21.78006667,23.7471,73.1215,73.39668,0.084044666,0.064251327,0.027520717,0.016661248,0.271010603,0.277982563
2025,Mardan,43,0,20.1841,70.0025,2868781,300,0,1632,0.65,175,1231,64,0.160047974,0.222953967,0.058305332,0.610015195,4.291021169,0.223091271,0.550756576,4.095816307,0.174290056,0,1.1,21.7877,19.5806,72.7964,73.9256,0.095889262,0.138154573,0.075023521,0.004474735,0.256809104,0.263469031,0.366666667,1.43144,20.51746667,22.32496,72.2415,72.4906,0.131363936,0.092949932,0.045934529,0.028322314,0.247744034,0.265727085
2024,Mastung,18,0.0857,16.1825,38.7387,321574,1700,0,3308,0.2,46,138,0,0.429429421,0.113617552,0.324132204,1.430463906,4.291391717,0,1.181687574,3.949324261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Mastung,19,0.1286,23.1331,23.611,321574,1700,0,3308,0.2,38,127,0,0.364282968,0,0.33410399,1.181687574,3.949324261,0,4.415779883,6.561475741,0.062194083,0.0857,0,16.1825,0,38.7387,0,0.429429421,0,0.324132204,0,0.113617552,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Mastung,20,0.4,23.6459,30.1618,321574,1700,0,3308,0.2,142,211,2,0.142131873,0.109266226,0.009111011,4.415779883,6.561475741,0.062194083,4.384682841,6.499281658,0.528649704,0.1286,0.0857,23.1331,16.1825,23.611,38.7387,0.364282968,0.429429421,0.33410399,0.324132204,0,0.113617552,0.204766667,0,20.98716667,0,30.83716667,0,0.311948087,0,0.222449068,0,0.074294593,0
2024,Mastung,21,0,26.7878,18.8166,321574,1700,0,3308,0.2,141,209,17,0.298647819,0.106182918,0.000488531,4.384682841,6.499281658,0.528649704,1.585949113,6.219408285,0.777426036,0.4,0.1286,23.6459,23.1331,30.1618,23.611,0.142131873,0.364282968,0.009111011,0.33410399,0.109266226,0,0.1762,0,24.52226667,0,24.19646667,0,0.26835422,0,0.114567844,0,0.071816381,0
2024,Mastung,22,0,26.2956,12.0179,321574,1700,0,3308,0.2,51,200,25,0.040671852,0.108634716,0.012074957,1.585949113,6.219408285,0.777426036,4.564737879,6.384248781,0.063842488,0,0.4,26.7878,23.6459,18.8166,30.1618,0.298647819,0.142131873,0.000488531,0.009111011,0.106182918,0.109266226,0.133333333,0.12286,25.57643333,23.20898,20.3321,24.6692,0.160483848,0.255032786,0.007224833,0.135982138,0.108027953,0.087540282
2024,Mastung,23,0,26.2947,16.4611,313271,1700,0,3308,0.2,143,200,2,0.253303827,0.09822686,0.01598156,4.564737879,6.384248781,0.063842488,3.160203147,5.171241513,0.287291195,0,0,26.2956,26.7878,12.0179,18.8166,0.040671852,0.298647819,0.012074957,0.000488531,0.108634716,0.106182918,0,0.10572,26.45936667,25.23142,15.7652,20.21368,0.197541166,0.219807668,0.009515016,0.07435201,0.104348165,0.084462144
2024,Mastung,24,0,27.2938,17.9656,313271,1700,0,3308,0.2,99,162,9,0.252457588,0.082055672,0.220581138,3.160203147,5.171241513,0.287291195,2.362172049,8.044153465,0.446897415,0,0,26.2947,26.2956,16.4611,12.0179,0.253303827,0.040671852,0.01598156,0.012074957,0.09822686,0.108634716,0,0.08,26.62803333,26.06356,15.48153333,19.0846,0.182144423,0.197442592,0.082879218,0.051647439,0.09630575,0.100873278
2024,Mastung,25,0,27.1759,27.3498,313271,1700,0,3308,0.2,74,252,14,0.240133853,0.089413746,0.214300052,2.362172049,8.044153465,0.446897415,3.064439415,7.214201123,0.127684976,0,0,27.2938,26.2947,17.9656,16.4611,0.252457588,0.253303827,0.220581138,0.01598156,0.082055672,0.09822686,0,0,26.92146667,26.76956,20.59216667,18.5222,0.248631756,0.217042988,0.150287583,0.092685248,0.089898759,0.096902782
2024,Mastung,26,0,28.4229,33.2995,313271,1700,0,3308,0.2,96,226,4,0.253960892,0.08398827,0.214960649,3.064439415,7.214201123,0.127684976,0.223448707,0.798031098,0,0,0,27.1759,27.2938,27.3498,17.9656,0.240133853,0.252457588,0.214300052,0.220581138,0.089413746,0.082055672,0,0,27.63086667,27.09658,26.20496667,21.41878,0.248850778,0.208105603,0.216613946,0.135579671,0.085152563,0.092463853
2024,Mastung,27,0,29.9054,35.8862,313271,1700,0,3308,0.2,7,25,0,0.121402746,0.07348328,0.003304678,0.223448707,0.798031098,0,3.575179318,7.086516147,0.351133683,0,0,28.4229,27.1759,33.2995,27.3498,0.253960892,0.240133853,0.214960649,0.214300052,0.08398827,0.089413746,0,0,28.5014,27.81854,32.1785,26.19244,0.20516583,0.224251781,0.14418846,0.133825615,0.082295099,0.085433566
2024,Mastung,29,0.0143,27.9322,48.3652,313271,1700,0,3308,0.2,112,222,11,0.246696519,0.068969389,0.210408182,3.575179318,7.086516147,0.351133683,4.117840464,7.693019782,0.638424878,0,0,29.9054,28.4229,35.8862,33.2995,0.121402746,0.253960892,0.003304678,0.214960649,0.07348328,0.08398827,0.004766667,0.00286,28.7535,28.14604,39.18363333,32.57326,0.207353386,0.22293032,0.14289117,0.17271094,0.075480313,0.079582072
2024,Mastung,30,0,29.0979,46.4377,313271,1700,0,3308,0.2,129,241,20,0.245937855,0.070815538,0.20997343,4.117840464,7.693019782,0.638424878,3.670943049,8.937948294,0.255369951,0.0143,0,27.9322,29.9054,48.3652,35.8862,0.246696519,0.121402746,0.210408182,0.003304678,0.068969389,0.07348328,0.004766667,0.00286,28.9785,28.50686,43.56303333,38.26768,0.20467904,0.221626373,0.141228764,0.170589398,0.071089402,0.077334045
2024,Mastung,31,0.1857,28.3726,56.3025,313271,1700,0,3308,0.2,115,280,8,0.318998557,0.059447896,0.2227586,3.670943049,8.937948294,0.255369951,5.267005245,9.48060944,1.436455976,0,0.0143,29.0979,27.9322,46.4377,48.3652,0.245937855,0.246696519,0.20997343,0.210408182,0.070815538,0.068969389,0.066666667,0.04,28.46756667,28.7462,50.36846667,44.05822,0.270544311,0.237399314,0.214380071,0.172281108,0.066410941,0.071340875
2024,Mastung,32,1.8875,26.8968,56.1707,313271,1700,0,3308,0.2,165,297,45,0,0.059138127,0,5.267005245,9.48060944,1.436455976,4.564737879,10.15095556,1.276849756,0.1857,0,28.3726,29.0979,56.3025,46.4377,0.318998557,0.245937855,0.2227586,0.20997343,0.059447896,0.070815538,0.691066667,0.4175,28.12243333,28.44098,52.9703,48.63246,0.188312137,0.186607136,0.14424401,0.129288978,0.063133854,0.066370846
2024,Mastung,33,0.3286,26.6098,63.451,313271,1700,0,3308,0.2,143,318,40,0.350630604,0.065266199,0,4.564737879,10.15095556,1.276849756,3.35173061,4.500895391,0.319212439,1.8875,0.1857,26.8968,28.3726,56.1707,56.3025,0,0.318998557,0,0.2227586,0.059138127,0.059447896,0.8006,0.48322,27.29306667,27.78186,58.6414,54.14542,0.22320972,0.232452707,0.074252867,0.128628043,0.061284074,0.06472743
2024,Mastung,34,0.3429,25.2518,49.5733,313271,1700,0,3308,0.2,105,141,10,0.074815272,0,0.020634007,3.35173061,4.500895391,0.319212439,6.671539977,8.363365904,0.670346122,0.3286,1.8875,26.6098,26.8968,63.451,56.1707,0.350630604,0,0,0,0.065266199,0.059138127,0.853,0.54894,26.2528,27.24578,56.39833333,54.38704,0.141815292,0.198076458,0.006878002,0.090673207,0.041468108,0.050933552
2024,Mastung,35,2.8667,23.8065,60.278,313271,1700,0,3308,0.2,209,262,21,0.352182041,0.063456126,0.028888997,6.671539977,8.363365904,0.670346122,5.043556537,10.11903432,1.915274634,0.3429,0.3286,25.2518,26.6098,49.5733,63.451,0.074815272,0.350630604,0.020634007,0,0,0.065266199,1.1794,1.12228,25.2227,26.1875,57.76743333,57.1551,0.259209306,0.219325295,0.016507668,0.054456321,0.042907442,0.04946167
2024,Mastung,36,0.3,23.8232,41.3803,313271,1700,0,3308,0.2,158,317,60,0.383540482,0.049234209,0.30615514,5.043556537,10.11903432,1.915274634,5.745823903,6.543855001,1.021479805,2.8667,0.3429,23.8065,25.2518,60.278,49.5733,0.352182041,0.074815272,0.028888997,0.020634007,0.063456126,0,1.169866667,1.14514,24.29383333,25.27762,50.41053333,54.17066,0.270179265,0.23223368,0.118559381,0.071135629,0.037563445,0.047418932
2024,Mastung,37,0,23.2113,25.871,313271,1700,0,3308,0.2,180,205,32,0.310922098,0.095592627,0.285084541,5.745823903,6.543855001,1.021479805,5.522375196,6.735382464,0.031921244,0.3,2.8667,23.8232,23.8065,41.3803,60.278,0.383540482,0.352182041,0.30615514,0.028888997,0.049234209,0.063456126,1.055566667,0.76764,23.61366667,24.54052,42.50976667,48.11072,0.34888154,0.294418099,0.206709559,0.128152537,0.069427654,0.054709832
2024,Mastung,38,0,24.3,24.6983,313271,1700,0,3308,0.2,173,211,1,0.309944154,0.090758341,0.265818508,5.522375196,6.735382464,0.031921244,7.150358635,5.39469022,1.691825927,0,0.3,23.2113,23.8232,25.871,41.3803,0.310922098,0.383540482,0.285084541,0.30615514,0.095592627,0.049234209,0.1,0.70192,23.77816667,24.07856,30.64986667,40.36018,0.334802245,0.28628081,0.285686063,0.181316238,0.078528393,0.059808261
2024,Mastung,39,0,24.8494,26.786,313271,1700,0,3308,0.2,224,169,53,0.159342176,0.095002525,0.008589558,7.150358635,5.39469022,1.691825927,5.55429644,7.59725605,0.063842488,0,0,24.3,23.2113,24.6983,25.871,0.309944154,0.310922098,0.265818508,0.285084541,0.090758341,0.095592627,0,0.63334,24.12023333,23.99808,25.7851,35.80272,0.260069476,0.30318619,0.186497536,0.178907349,0.093784498,0.078808766
2024,Mastung,40,0.6375,21.8973,33.4896,313271,1700,0,3308,0.2,174,238,2,0.269081663,0.083491739,0.003325418,5.55429644,7.59725605,0.063842488,5.490453952,6.735382464,0.095763732,0,0,24.8494,24.3,26.786,24.6983,0.159342176,0.309944154,0.008589558,0.265818508,0.095002525,0.090758341,0.2125,0.1875,23.68223333,23.61624,28.32463333,30.44504,0.246122664,0.286566115,0.092577828,0.173794633,0.089750869,0.082815888
2024,Mastung,41,0.7286,18.3756,32.5839,313271,1700,0,3308,0.2,172,211,3,0.361452349,0,0.247245769,5.490453952,6.735382464,0.095763732,4.468974147,9.097554514,0.127684976,0.6375,0,21.8973,24.8494,33.4896,26.786,0.269081663,0.159342176,0.003325418,0.008589558,0.083491739,0.095002525,0.455366667,0.27322,21.70743333,22.52672,30.95316667,28.68576,0.263292063,0.282148488,0.086386915,0.162012759,0.059498088,0.072969047
2024,Mastung,42,0,19.1587,19.5185,313271,1700,0,3308,0.2,140,285,4,0.295924102,0.087611738,0.273571028,4.468974147,9.097554514,0.127684976,1.596062195,11.14051412,0,0.7286,0.6375,18.3756,21.8973,32.5839,33.4896,0.361452349,0.269081663,0.247245769,0.003325418,0,0.083491739,0.455366667,0.27322,19.81053333,21.7162,28.53066667,27.41526,0.308819372,0.279148889,0.174714072,0.159710056,0.057034493,0.071372869
2024,Mastung,43,0,19.0902,35.5176,313271,1700,0,3308,0.2,50,349,0,0.311735473,0.079842361,0.263979452,1.596062195,11.14051412,0,4.373210415,6.12887883,0.063842488,0,0.7286,19.1587,18.3756,19.5185,32.5839,0.295924102,0.361452349,0.273571028,0.247245769,0.087611738,0,0.242866667,0.27322,18.87483333,20.67424,29.20666667,29.57912,0.323037308,0.279507153,0.26159875,0.159342245,0.055818033,0.069189673
2024,Mastung,44,0,18.0033,31.1454,313271,1700,0,3308,0.2,137,192,2,0.135581406,0.077900654,0.010683212,4.373210415,6.12887883,0.063842488,0.031097041,2.581054438,0,0,0,19.0902,19.1587,35.5176,19.5185,0.311735473,0.295924102,0.263979452,0.273571028,0.079842361,0.087611738,0,0.27322,18.75073333,19.30502,28.72716667,30.451,0.247746994,0.274754999,0.182744564,0.159760976,0.081784918,0.065769299
2025,Mastung,18,0,25.0262,15.654,321574,1700,0,3308,0.2,1,83,0,0.255946034,0.073242019,0.016583346,0.031097041,2.581054438,0,2.82983077,7.432192901,0.715231953,0,0,18.0033,19.0902,31.1454,35.5176,0.135581406,0.311735473,0.010683212,0.263979452,0.077900654,0.079842361,0,0.14572,20.70656667,19.9308,27.439,26.88388,0.234420971,0.272127873,0.097082003,0.162412561,0.076995011,0.063719354
2025,Mastung,19,0.0143,22.9322,30.9888,321574,1700,0,3308,0.2,91,239,23,0.244985622,0.082604419,0.217942769,2.82983077,7.432192901,0.715231953,3.078607101,8.05413373,0.777426036,0,0,25.0262,18.0033,15.654,31.1454,0.255946034,0.135581406,0.016583346,0.010683212,0.073242019,0.077900654,0.004766667,0.00286,21.98723333,20.84212,25.9294,26.56486,0.21217102,0.248834527,0.081736442,0.156551961,0.077915697,0.080240238
2025,Mastung,20,0,26.4789,11.0409,321574,1700,0,3308,0.2,99,259,25,0.230479648,0.077854696,0.212204669,3.078607101,8.05413373,0.777426036,3.389577516,8.676074558,0.901814201,0.0143,0,22.9322,25.0262,30.9888,15.654,0.244985622,0.255946034,0.217942769,0.016583346,0.082604419,0.073242019,0.004766667,0.00286,24.81243333,22.30616,19.2279,24.86934,0.243803768,0.235745636,0.148910262,0.14427869,0.077900378,0.07828883
2025,Mastung,21,0,27.7994,9.82,321574,1700,0,3308,0.2,109,279,29,0.242281457,0.074903326,0.213553796,3.389577516,8.676074558,0.901814201,2.518860356,4.011518344,0.186582249,0,0.0143,26.4789,22.9322,11.0409,30.9888,0.230479648,0.244985622,0.212204669,0.217942769,0.077854696,0.082604419,0.004766667,0.00286,25.73683333,24.048,17.28323333,19.72982,0.239248909,0.221854833,0.214567078,0.134193558,0.078454147,0.077301023
2025,Mastung,24,0,26.5322,17.8108,321574,1700,0,3308,0.2,81,129,6,0.228309984,0.076223996,0.205800515,2.518860356,4.011518344,0.186582249,2.736539646,5.131011836,0.186582249,0,0,27.7994,26.4789,9.82,11.0409,0.242281457,0.230479648,0.213553796,0.212204669,0.074903326,0.077854696,0,0.00286,26.93683333,25.75378,12.89056667,17.0629,0.233690363,0.240400549,0.21051966,0.173217019,0.076327339,0.076965691
2025,Mastung,25,0,28.6054,18.7965,321574,1700,0,3308,0.2,88,165,6,0.226393463,0.05584134,0.20329824,2.736539646,5.131011836,0.186582249,1.710337279,5.690758581,0,0,0,26.5322,27.7994,17.8108,9.82,0.228309984,0.242281457,0.205800515,0.213553796,0.076223996,0.074903326,0,0.00286,27.64566667,26.46962,15.47576667,17.6914,0.232328301,0.234490035,0.20755085,0.210559998,0.068989554,0.073485555
2025,Mastung,28,0.1286,26.7337,43.3375,321574,1700,0,3308,0.2,55,183,0,0.242906873,0.063373861,0.005050357,1.710337279,5.690758581,0,3.358480474,6.250505327,0,0,0,28.6054,26.5322,18.7965,17.8108,0.226393463,0.228309984,0.20329824,0.205800515,0.05584134,0.076223996,0.042866667,0.02572,27.29043333,27.22992,26.64826667,20.16114,0.232536773,0.234074285,0.138049704,0.167981515,0.065146399,0.069639444
2025,Mastung,29,0.1286,26.7619,46.0156,321574,1700,0,3308,0.2,108,201,0,0.057216904,0.056568605,0.009970898,3.358480474,6.250505327,0,2.61215148,5.348691126,0.031097041,0.1286,0,26.7337,28.6054,43.3375,18.7965,0.242906873,0.226393463,0.005050357,0.20329824,0.063373861,0.05584134,0.085733333,0.05144,27.367,27.28652,36.04986667,27.15608,0.175505747,0.199421736,0.072773165,0.127534761,0.058594602,0.065382225
2025,Mastung,30,0.0429,28.2491,47.44,321574,1700,0,3308,0.2,84,172,1,0.231229266,0.069772823,0.017040049,2.61215148,5.348691126,0.031097041,1.243881657,3.26518935,0,0.1286,0.1286,26.7619,26.7337,46.0156,43.3375,0.057216904,0.242906873,0.009970898,0.005050357,0.056568605,0.063373861,0.100033333,0.06002,27.24823333,27.37646,45.5977,34.68008,0.177117681,0.197211298,0.010687101,0.088232012,0.063238429,0.064356125
2025,Mastung,32,0,27.3994,27.4491,321574,1700,0,3308,0.2,40,105,0,0.205459889,0.062870976,0.189689665,1.243881657,3.26518935,0,2.61215148,4.260294676,0.373164497,0.0429,0.1286,28.2491,26.7619,47.44,46.0156,0.231229266,0.057216904,0.017040049,0.009970898,0.069772823,0.056568605,0.057166667,0.06002,27.47013333,27.5499,40.30156667,36.60774,0.164635353,0.192641279,0.072233537,0.085009842,0.063070801,0.061685521
2025,Mastung,33,0,27.2878,40.0894,321574,1700,0,3308,0.2,84,137,12,0.323328774,0.034493269,0.194079174,2.61215148,4.260294676,0.373164497,1.865822486,2.860927811,0,0,0.0429,27.3994,28.2491,27.4491,47.44,0.205459889,0.231229266,0.189689665,0.017040049,0.062870976,0.069772823,0.0143,0.06002,27.64543333,27.28638,38.32616667,40.86632,0.25333931,0.212028341,0.133602963,0.083166029,0.055712356,0.057415907
2025,Mastung,34,0.1429,26.0822,53.9664,321574,1700,0,3308,0.2,60,92,0,0.17528733,0.067249133,0.020077818,1.865822486,2.860927811,0,2.301181066,4.104809468,0,0,0,27.2878,27.3994,40.0894,27.4491,0.323328774,0.205459889,0.194079174,0.189689665,0.034493269,0.062870976,0.047633333,0.06288,26.92313333,27.15608,40.50163333,42.9921,0.234691998,0.198504433,0.134615552,0.086171521,0.054871126,0.058190961
2025,Mastung,36,0,24.2259,30.0471,321574,1700,0,3308,0.2,74,132,0,0.279342134,0.060037877,0.218513784,2.301181066,4.104809468,0,2.363375148,4.322488758,0.621940829,0.1429,0,26.0822,27.2878,53.9664,40.0894,0.17528733,0.323328774,0.020077818,0.194079174,0.067249133,0.034493269,0.047633333,0.03716,25.8653,26.64888,41.36763333,39.7984,0.259319413,0.242929478,0.144223592,0.127880098,0.05392676,0.058884816
2025,Mastung,37,0,23.9959,57.4386,321574,1700,0,3308,0.2,76,139,20,0.23436847,0.071275276,0.214770031,2.363375148,4.322488758,0.621940829,2.363375148,5.566370416,0,0,0.1429,24.2259,26.0822,30.0471,53.9664,0.279342134,0.17528733,0.218513784,0.020077818,0.060037877,0.067249133,0.047633333,0.02858,24.768,25.79824,47.1507,41.79812,0.229665978,0.243557319,0.151120544,0.167426094,0.066187429,0.059185306
2025,Mastung,38,0,23.3402,18.6759,321574,1700,0,3308,0.2,76,179,0,0.234787308,0.070792846,0.206699128,2.363375148,5.566370416,0,2.674345563,5.504176333,0.062194083,0,0,23.9959,24.2259,57.4386,30.0471,0.23436847,0.279342134,0.214770031,0.218513784,0.071275276,0.060037877,0,0.02858,23.854,24.9864,35.3872,40.04348,0.249499304,0.249422803,0.213327648,0.170827987,0.067368667,0.06076968
2025,Mastung,39,0,23.9161,17.6893,321574,1700,0,3308,0.2,86,177,2,0.090877984,0.069178457,0.006711769,2.674345563,5.504176333,0.062194083,1.492657989,3.109704143,0,0,0,23.3402,23.9959,18.6759,57.4386,0.234787308,0.23436847,0.206699128,0.214770031,0.070792846,0.071275276,0,0.02858,23.75073333,24.31206,31.26793333,35.56346,0.186677921,0.202932645,0.142726976,0.133354506,0.070415526,0.067706718
2025,Mastung,40,0,21.353,29.905,321574,1700,0,3308,0.2,48,100,0,0.229980514,0.069874223,0.002551947,1.492657989,3.109704143,0,2.39447219,3.70054793,0,0,0,23.9161,23.3402,17.6893,18.6759,0.090877984,0.234787308,0.006711769,0.206699128,0.069178457,0.070792846,0,0,22.86976667,23.36622,22.09006667,30.75118,0.185215269,0.213871282,0.071987614,0.129849332,0.069948509,0.068231736
