year,district,week_index,avg_rainfall,avg_temperature,avg_humidity,population,elevation_m,river_status,area_sq_km,sanitation_index,flood_inundation,mean_ndvi,stagnant_water,malaria_risk,ad_risk,typhoid_risk,malaria_risk_next_week,ad_risk_next_week,typhoid_risk_next_week,avg_rainfall_lag1,avg_rainfall_lag2,avg_temperature_lag1,avg_temperature_lag2,avg_humidity_lag1,avg_humidity_lag2,flood_inundation_lag1,flood_inundation_lag2,stagnant_water_lag1,stagnant_water_lag2,mean_ndvi_lag1,mean_ndvi_lag2,malaria_risk_lag1,malaria_risk_lag2,ad_risk_lag1,ad_risk_lag2,typhoid_risk_lag1,typhoid_risk_lag2,avg_rainfall_roll3,avg_rainfall_roll5,avg_temperature_roll3,avg_temperature_roll5,avg_humidity_roll3,avg_humidity_roll5,flood_inundation_roll3,flood_inundation_roll5,stagnant_water_roll3,stagnant_water_roll5,mean_ndvi_roll3,mean_ndvi_roll5,malaria_risk_roll3,malaria_risk_roll5,ad_risk_roll3,ad_risk_roll5,typhoid_risk_roll3,typhoid_risk_roll5
2024,Jaffarabad,18,0,0,0,621388,55,1,1643,0.2,0.7802569468512811,0.111793007,0.7102167220422668,5.391156572061257,4.055437182565482,0,14.676820279760795,1.8828815490482598,0.43451112670344455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Jaffarabad,19,0,0,0,621388,55,1,1643,0.2,0.6645536191317363,0.092682417,0.6443954776649485,14.676820279760795,1.8828815490482598,0.43451112670344455,2.011625586590021,10.669662111273471,1.142603333183132,0,0,0,0,0,0,0.7802569468512811,0,0.7102167220422668,0,0.111793007,0,5.391156572061257,0,4.055437182565482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Jaffarabad,20,0,0,0,621388,55,1,1643,0.2,0.8700315108816944,0.088990666,0.6480160618719688,2.011625586590021,10.669662111273471,1.142603333183132,17.927607227690267,2.027718591282741,1.1586963378758521,0,0,0,0,0,0,0.6645536191317363,0.7802569468512811,0.6443954776649485,0.7102167220422668,0.092682417,0.111793007,14.676820279760795,5.391156572061257,1.8828815490482598,4.055437182565482,0.43451112670344455,0,0,0,0,0,0,0,0.7716140256215706,0,0.667542754,0,0.09782203,0,7.359867479,0,5.535993614295737,0,0.5257048199621922,0
2024,Jaffarabad,21,0,0,0,621388,55,1,1643,0.2,0.6862323988100603,0.08349514,0.6799183570916988,17.927607227690267,2.027718591282741,1.1586963378758521,13.534216946577663,6.952178027255113,0,0,0,0,0,0,0,0.8700315108816944,0.6645536191317363,0.6480160618719688,0.6443954776649485,0.088990666,0.092682417,2.011625586590021,14.676820279760795,10.669662111273471,1.8828815490482598,1.142603333183132,0.43451112670344455,0,0,0,0,0,0,0.7402725096078303,0,0.6574432988762053,0,0.088389408,0,11.538684364680359,0,4.860087417,0,0.9119369325874761,0
2024,Jaffarabad,22,0,0,0,621388,55,1,1643,0.2,0.5222527248217186,0.088072552,0.5735566573514829,13.534216946577663,6.952178027255113,0,4.675742316,3.7675046,0,0,0,0,0,0,0,0.6862323988100603,0.8700315108816944,0.6799183570916988,0.6480160618719688,0.08349514,0.088990666,17.927607227690267,2.011625586590021,2.027718591282741,10.669662111273471,1.1586963378758521,1.142603333183132,0,0,0,0,0,0,0.6928388781711577,0.7046654400992981,0.6338303587717168,0.6512206552044731,0.086852786,0.093006756,11.157816586952649,10.70828532,6.549852909937108,5.117575492285013,0.7670998903529945,0.5471621595524857
2024,Jaffarabad,23,0,0,0,594558,55,1,1643,0.2,0.952724577,0.060745629,0.5836156881280253,4.675742316,3.7675046,0,15.019560749329754,12.076197780536129,0.252288254,0,0,0,0,0,0,0.5222527248217186,0.6862323988100603,0.5735566573514829,0.6799183570916988,0.088072552,0.08349514,13.534216946577663,17.927607227690267,6.952178027255113,2.027718591282741,0,1.1586963378758521,0,0,0,0,0,0,0.7204032335439262,0.739158966,0.6123635675237357,0.6259004484216248,0.077437774,0.082797281,12.045855496802886,10.565202471351895,4.2491337395312305,5.059988975783084,0.38623211262528406,0.5471621595524857
2024,Jaffarabad,24,0,0,0,594558,55,1,1643,0.2,0.5775961399361238,0.070749719,0.6001166531744533,15.019560749329754,12.076197780536129,0.252288254,4.103888939,2.7078939312901347,0.033638434,0,0,0,0,0,0,0.952724577,0.5222527248217186,0.5836156881280253,0.5735566573514829,0.060745629,0.088072552,4.675742316,13.534216946577663,3.7675046,6.952178027255113,0,0,0,0,0,0,0,0,0.6841911472526142,0.7217674702899195,0.5857629995513206,0.6170446835235258,0.0731893,0.078410741,11.076506670682713,10.633750565265686,7.598626802615693,7.098652222080659,0.084096085,0.5107175851054018
2024,Jaffarabad,25,0,0,0,594558,55,1,1643,0.2,0.9422542087319647,0.07986766,0.5652430953283589,4.103888939,2.7078939312901347,0.033638434,5.012126655431429,4.743019184,0,0,0,0,0,0,0,0.5775961399361238,0.952724577,0.6001166531744533,0.5836156881280253,0.070749719,0.060745629,15.019560749329754,4.675742316,12.076197780536129,3.7675046,0.252288254,0,0,0,0,0,0,0,0.8241916418893629,0.7362120098599735,0.5829918122102792,0.6004900902148038,0.070454336,0.07658614,7.933064001605673,11.05220323581699,6.183865437294034,5.506298586083991,0.095308896,0.2889246052545894
2024,Jaffarabad,26,0,0,0,594558,55,1,1643,0.2,0.7798656417522197,0.069599358,0.7597566251679981,5.012126655431429,4.743019184,0,4.305719543,5.415787862580269,0.084096085,0,0,0,0,0,0,0.9422542087319647,0.5775961399361238,0.5652430953283589,0.6001166531744533,0.07986766,0.070749719,4.103888939,15.019560749329754,2.7078939312901347,12.076197780536129,0.033638434,0.252288254,0,0,0,0,0,0,0.7665719968067695,0.7549386584484055,0.6417054578902701,0.6164577438300637,0.073405579,0.073806984,8.045192114702575,8.469107121365223,6.509036965275044,6.049358704627217,0.095308896,0.057185338
2024,Jaffarabad,27,0,0,0,594558,55,1,1643,0.2,0.9145285963375644,0.050966107,0.742518053,4.305719543,5.415787862580269,0.084096085,15.74278707880476,13.304000618947184,0.16819216964534997,0,0,0,0,0,0,0.7798656417522197,0.9422542087319647,0.7597566251679981,0.5652430953283589,0.069599358,0.07986766,5.012126655431429,4.103888939,4.743019184,2.7078939312901347,0,0.033638434,0,0,0,0,0,0,0.8788828156072496,0.8333938327515746,0.6891725911654523,0.6502500229597671,0.066811042,0.066385695,4.473911712566308,6.623407640633881,4.288900325956424,5.742080671692248,0.039244839583914996,0.074004555
2024,Jaffarabad,28,0,0,0,594558,55,1,1643,0.2,0.9765096201407002,0.061052597,0.94079065,15.74278707880476,13.304000618947184,0.16819216964534997,1.0427914518011698,6.929517389,0.28592668839709495,0,0,0,0,0,0,0.9145285963375644,0.7798656417522197,0.742518053,0.7597566251679981,0.050966107,0.069599358,4.305719543,5.012126655431429,5.415787862580269,4.743019184,0.084096085,0,0,0,0,0,0,0,0.890301286,0.8381508413797146,0.8143551093893328,0.7216850153341621,0.060539354,0.066447088,8.353544425719049,8.836816593166688,7.820935888508774,7.649379875470518,0.084096085,0.10764298857302398
2024,Jaffarabad,29,0,0,0,594558,55,1,1643,0.2,0.8779619339754797,0.074400958,0.8975915628741694,1.0427914518011698,6.929517389,0.28592668839709495,14.363611287712889,9.637411320678554,0.16819216964534997,0,0,0,0,0,0,0.9765096201407002,0.9145285963375644,0.94079065,0.742518053,0.061052597,0.050966107,15.74278707880476,4.305719543,13.304000618947184,5.415787862580269,0.16819216964534997,0.084096085,0,0,0,0,0,0,0.9230000501512481,0.8982240001875856,0.8603000886247232,0.7811799972741053,0.062139887,0.067177336,7.030432691175627,6.041462734,8.549768623638625,6.620043797240976,0.17940498095503998,0.11437067535883798
2024,Jaffarabad,30,0,0,0,594558,55,1,1643,0.2,0.9107942951443272,0.085181339,0.8247976308932492,14.363611287712889,9.637411320678554,0.16819216964534997,13.62356574127335,8.375970048,0.20183060357441998,0,0,0,0,0,0,0.8779619339754797,0.9765096201407002,0.8975915628741694,0.94079065,0.074400958,0.061052597,1.0427914518011698,15.74278707880476,6.929517389,13.304000618947184,0.28592668839709495,0.16819216964534997,0,0,0,0,0,0,0.9217552830868357,0.8919320174700582,0.8877266145891395,0.8330909043870834,0.073544965,0.068240072,10.383063272772938,8.093407203334241,9.956976443004718,8.005947275118661,0.20743700922926497,0.141281423
2024,Jaffarabad,31,0,0,0,594558,55,1,1643,0.2,0.8456628318766957,0.094066163,0.8039161678797122,13.62356574127335,8.375970048,0.20183060357441998,13.92631164663498,8.830088906380874,0.067276868,0,0,0,0,0,0,0.9107942951443272,0.8779619339754797,0.8247976308932492,0.8975915628741694,0.085181339,0.074400958,14.363611287712889,1.0427914518011698,9.637411320678554,6.929517389,0.16819216964534997,0.28592668839709495,0,0,0,0,0,0,0.8781396869988342,0.9050914554949536,0.8421017872157103,0.8419228129294261,0.084549487,0.073133433,9.676656160262468,9.815695020502625,8.314299586135133,8.732537447986573,0.218649821,0.18164754321697799
2024,Jaffarabad,32,0,0,0,594558,55,1,1643,0.2,0,0.081776126,0,13.92631164663498,8.830088906380874,0.067276868,12.126655431429734,7.417274681359935,0.084096085,0,0,0,0,0,0,0.8456628318766957,0.9107942951443272,0.8039161678797122,0.8247976308932492,0.094066163,0.085181339,13.62356574127335,14.363611287712889,8.375970048,9.637411320678554,0.20183060357441998,0.16819216964534997,0,0,0,0,0,0,0.5854857090070077,0.7221857362274405,0.5429045995909871,0.6934192023294262,0.087007876,0.079295437,13.971162891873739,11.739813441245428,8.947823425132619,9.415397656746693,0.145766547,0.17828369982407097
2024,Jaffarabad,33,0,0,0,594558,55,1,1643,0.2,0.7885090584253437,0.097306616,0,12.126655431429734,7.417274681359935,0.084096085,1.295079706269195,14.39724972164196,0.504576509,0,0,0,0,0,0,0,0.8456628318766957,0,0.8039161678797122,0.081776126,0.094066163,13.92631164663498,13.62356574127335,8.830088906380874,8.375970048,0.067276868,0.20183060357441998,0,0,0,0,0,0,0.5447239634340132,0.6845856238843692,0.2679720559599041,0.5052610723294262,0.091049635,0.08654624,13.225510939779353,11.016587111770423,8.207777879,8.238052469229244,0.117734519,0.161464483
2024,Jaffarabad,34,0,0,0,594558,55,1,1643,0.2,0.7268155116729188,0.1512672016098399,0.6832676967597527,1.295079706269195,14.39724972164196,0.504576509,14.414068938606494,8.073224143,0.302745905,0,0,0,0,0,0,0.7885090584253437,0,0,0,0.097306616,0.081776126,12.126655431429734,13.92631164663498,7.417274681359935,8.830088906380874,0.084096085,0.067276868,0,0,0,0,0,0,0.5051081900327542,0.6543563394238571,0.22775589891991757,0.4623962991065428,0.11011664786994664,0.10191948912196798,9.116015594777968,11.067044762664029,10.214871103127589,9.731598935679951,0.21864982053895501,0.20519444696732697
2024,Jaffarabad,35,0,0,0,594558,55,1,1643,0.2,0.8531402497264817,0,0.7673474231399314,14.414068938606494,8.073224143,0.302745905,1.7660177812761748,9.973795659969253,0.16819216964534997,0,0,0,0,0,0,0.7268155116729188,0.7885090584253437,0.6832676967597527,0,0.1512672016098399,0.097306616,1.295079706269195,12.126655431429734,14.39724972164196,7.417274681359935,0.504576509,0.084096085,0,0,0,0,0,0,0.7894882732749148,0.64282553,0.48353837329989474,0.45090625755587926,0.082857939,0.084883221,9.278601358768475,11.077136292842749,9.962582848659563,9.4187615,0.29713949970678494,0.232105194
2024,Jaffarabad,36,0,0,0,594558,55,1,1643,0.2,0.5965475032532528,0.1196640403128629,0.7216018616605597,1.7660177812761748,9.973795659969253,0.16819216964534997,18.33294649134315,7.686382152792495,0.10091530178720999,0,0,0,0,0,0,0.8531402497264817,0.7268155116729188,0.7673474231399314,0.6832676967597527,0,0.1512672016098399,14.414068938606494,1.295079706269195,8.073224143,14.39724972164196,0.302745905,0.504576509,0,0,0,0,0,0,0.7255010882175511,0.5930024646155994,0.724072327,0.43444339631204876,0.090310414,0.090002797,5.825055475383954,8.705626700843315,10.814756508196004,9.738326622465767,0.32517152798100996,0.22537750732476897
2024,Jaffarabad,37,0,0,0,594558,55,1,1643,0.2,0.5162052823816825,0.2412981161042743,0.4541944349300275,18.33294649134315,7.686382152792495,0.10091530178720999,14.514984240393705,6.710867568849464,0.067276868,0,0,0,0,0,0,0.5965475032532528,0.8531402497264817,0.7216018616605597,0.7673474231399314,0.1196640403128629,0,1.7660177812761748,14.414068938606494,9.973795659969253,8.073224143,0.16819216964534997,0.302745905,0,0,0,0,0,0,0.6552976784538057,0.696243521,0.6477145732435062,0.5252822832980543,0.12032071880571239,0.12190719480539543,11.50434440374194,9.58695367,8.577800651912847,9.509585271748088,0.19061779226472997,0.232105194
2024,Jaffarabad,38,0,0,0,594558,55,1,1643,0.2,0.5092342921494031,0.2348429681362912,0.4035842869489418,14.514984240393705,6.710867568849464,0.067276868,8.392789265302964,18.013381369016987,0.992333801,0,0,0,0,0,0,0.5162052823816825,0.5965475032532528,0.4541944349300275,0.7216018616605597,0.2412981161042743,0.1196640403128629,18.33294649134315,1.7660177812761748,7.686382152792495,9.973795659969253,0.10091530178720999,0.16819216964534997,0,0,0,0,0,0,0.5406623592614461,0.6403885678367478,0.5264601945131763,0.6059991406878427,0.19860170818447612,0.14941446523265367,11.53798283767101,10.064619431577743,8.123681793870404,9.368303849245994,0.11212811309689998,0.228741351
2024,Jaffarabad,39,0,0,0,594558,55,1,1643,0.2,0.4107853801750412,0.2771176370500619,0.3552957933919065,8.392789265302964,18.013381369016987,0.992333801,0.723226329,6.929517389,0,0,0,0,0,0,0,0.5092342921494031,0.5162052823816825,0.4035842869489418,0.4541944349300275,0.2348429681362912,0.2412981161042743,14.514984240393705,18.33294649134315,6.710867568849464,7.686382152792495,0.067276868,0.10091530178720999,0,0,0,0,0,0,0.4787416515687089,0.5771825415371723,0.4043581717569586,0.5404047600142733,0.25108624043020916,0.17458455232069808,13.746906665679939,11.484161343384496,10.803543696886313,10.091530178720998,0.38684199,0.32629280911197894
2024,Jaffarabad,40,0,0,0,594558,55,1,1643,0.2,0.7278590492678352,0.2896074463092105,0.4654348127520423,0.723226329,6.929517389,0,2.522882545,19.64484541457688,0,0,0,0,0,0,0,0.4107853801750412,0.5092342921494031,0.3552957933919065,0.4035842869489418,0.2771176370500619,0.2348429681362912,8.392789265302964,14.514984240393705,18.013381369016987,6.710867568849464,0.992333801,0.067276868,0,0,0,0,0,0,0.5492929071974265,0.552126301,0.40810496436429683,0.4800222379366955,0.2671893504985212,0.23250604158254018,7.876999945057224,8.745992822,10.551255442418288,9.862788828003323,0.353203556,0.26574362803965296
2024,Jaffarabad,41,0,0,0,594558,55,1,1643,0.2,0.3667575646390287,0.2757874885230213,0.4282334271081295,2.522882545,19.64484541457688,0,2.05194447,17.86200841633617,0,0,0,0,0,0,0,0.7278590492678352,0.4107853801750412,0.4654348127520423,0.3552957933919065,0.2896074463092105,0.2771176370500619,0.723226329,8.392789265302964,6.929517389,18.013381369016987,0,0.992333801,0,0,0,0,0,0,0.5018006646939683,0.5061683137225981,0.41632134441735946,0.4213485510262095,0.2808375239607646,0.2637307312245719,3.879632713152738,8.897365774239015,14.862581390994094,11.796998778924848,0.330777934,0.23210519411058295
2024,Jaffarabad,42,0,0,0,594558,55,1,1643,0.2,0.4166433746964845,0.2746177659451649,0.3241940724222734,2.05194447,17.86200841633617,0,17.96292371812338,1.732379347347105,0.37002277321976995,0,0,0,0,0,0,0.3667575646390287,0.7278590492678352,0.4282334271081295,0.4654348127520423,0.2757874885230213,0.2896074463092105,2.522882545,0.723226329,19.64484541457688,6.929517389,0,0,0,0,0,0,0,0,0.5037533295344495,0.48625593218555857,0.4059541040941484,0.3953484785246587,0.28000423359246557,0.27039466119274996,1.7660177812761735,5.641165369905038,14.812123740100489,13.832124031633583,0,0.21192213375314095
2024,Jaffarabad,43,0,0,0,594558,55,1,1643,0.2,0.3093546311720757,0.2489260321963789,0.288920374,17.96292371812338,1.732379347347105,0.37002277321976995,18.383404142236756,1.581006395,1.1773451875174499,0,0,0,0,0,0,0.4166433746964845,0.3667575646390287,0.3241940724222734,0.4282334271081295,0.2746177659451649,0.2757874885230213,2.05194447,2.522882545,17.86200841633617,19.64484541457688,0,0,0,0,0,0,0,0,0.364251857,0.44627999999009305,0.34711595784346766,0.37241569593487034,0.2664437622215217,0.2732112740047675,7.5125835774922995,6.330753265450974,13.079744392753383,12.83642638733311,0.12334092440658999,0.272471315
2024,Jaffarabad,44,0,0,0,594558,55,1,1643,0.2,0.3377172688688376,0.217748863,0.2513507219612697,18.383404142236756,1.581006395,1.1773451875174499,9.382221736,8.400548449599928,0.064372019,0,0,0,0,0,0,0.3093546311720757,0.4166433746964845,0.288920374,0.3241940724222734,0.2489260321963789,0.2746177659451649,17.96292371812338,2.05194447,1.732379347347105,17.86200841633617,0.37002277321976995,0,0,0,0,0,0,0,0.3545717582457993,0.43166637772885236,0.28815505612784764,0.351626682,0.24709755371384792,0.2613375191947552,12.799424110011136,8.328876240837733,7.058464719449854,9.549951392462974,0.51578932,0.30947359214744397
2025,Jaffarabad,18,0,0,0,621388,55,1,1643,0.2,0.9678832232527164,0.097835986,0.7953509558418644,9.382221736,8.400548449599928,0.064372019,10.31561600803363,9.237384693621378,0.064372019,0,0,0,0,0,0,0.3377172688688376,0.3093546311720757,0.2513507219612697,0.288920374,0.217748863,0.2489260321963789,18.383404142236756,17.96292371812338,1.581006395,1.732379347347105,1.1773451875174499,0.37002277321976995,0,0,0,0,0,0,0.5383183744312099,0.47967121252582856,0.4452073506010447,0.41760991026670735,0.18817029373212632,0.22298322713291302,15.242849865405333,10.060675322113903,3.904644730537773,9.844157604505275,0.5372466598360336,0.3223479959016201
2025,Jaffarabad,19,0,0,0,621388,55,1,1643,0.2,0.6609671639121155,0.09112616,0.7368883462537514,10.31561600803363,9.237384693621378,0.064372019,11.184638261440517,10.042034928257385,0.064372019,0,0,0,0,0,0,0.9678832232527164,0.3377172688688376,0.7953509558418644,0.2513507219612697,0.097835986,0.217748863,9.382221736,18.383404142236756,8.400548449599928,1.581006395,0.064372019,1.1773451875174499,0,0,0,0,0,0,0.6555225520112232,0.538513132,0.5945300080189618,0.4793408940958318,0.13557033633333335,0.18605096142830874,12.693747295375415,11.61922201478458,6.406313179295864,7.7626654603141745,0.4353630750197372,0.33522239965579625
2025,Jaffarabad,20,0,0,0,621388,55,1,1643,0.2,0.9247538928081508,0.082992564,0.6554739856643426,11.184638261440517,10.042034928257385,0.064372019,12.214590561774607,11.24901028,0.080465023,0,0,0,0,0,0,0.6609671639121155,0.9678832232527164,0.7368883462537514,0.7953509558418644,0.09112616,0.097835986,10.31561600803363,9.382221736,9.237384693621378,8.400548449599928,0.064372019,0.064372019,0,0,0,0,0,0,0.8512014266576609,0.6401352360027792,0.7292377625866528,0.5455968767442456,0.09065157,0.1477259210392758,10.294158668443334,13.445760773138028,9.226656023826228,6.198670762698417,0.064372019,0.3480968034099724
2025,Jaffarabad,21,0,0,0,621388,55,1,1643,0.2,0.7751398280493589,0.066171505,0.768001474,12.214590561774607,11.24901028,0.080465023,0,0,0,0,0,0,0,0,0,0.9247538928081508,0.6609671639121155,0.6554739856643426,0.7368883462537514,0.082992564,0.09112616,11.184638261440517,10.31561600803363,10.042034928257385,9.237384693621378,0.064372019,0.064372019,0,0,0,0,0,0,0.7869536282565418,0.7332922753782359,0.7201212686393647,0.6414130967442456,0.080096743,0.11117501559999998,11.23828161041625,12.296094141868274,10.17614330069672,8.101996949271276,0.069736354,0.2901852534587385
2025,Jaffarabad,23,0,0,0,621388,55,1,1643,0.2,0.7511207361890871,0.075215247,0.7442781544448553,0,0,0,4.039344177872763,4.522134318654367,0,0,0,0,0,0,0,0.7751398280493589,0.9247538928081508,0.768001474,0.6554739856643426,0.066171505,0.082992564,12.214590561774607,11.184638261440517,11.24901028,10.042034928257385,0.080465023,0.064372019,0,0,0,0,0,0,0.8170048190155322,0.8159729688422857,0.7225845380363993,0.7399985832409628,0.074793105,0.082668292,7.799742941071706,8.619413313420921,7.0970150694895935,7.785795670338018,0.048279014,0.054716216
2025,Jaffarabad,28,0,0,0,621388,55,1,1643,0.2,0.9887064460086972,0.059291754,0.969253706,4.039344177872763,4.522134318654367,0,1.3839984035739343,3.572647041783877,0,0,0,0,0,0,0,0.7511207361890871,0.7751398280493589,0.7442781544448553,0.768001474,0.075215247,0.066171505,0,12.214590561774607,0,11.24901028,0,0.080465023,0,0,0,0,0,0,0.8383223367490477,0.8201376133934819,0.8271777781482852,0.7747791332725898,0.066892835,0.074959446,5.417978246549122,7.5508378018243025,5.257048199621921,7.010112844148905,0.026821674487867018,0.041841812
2025,Jaffarabad,29,0,0,0,621388,55,1,1643,0.2,0.9125380590792774,0.075076469,0.9540891384339806,1.3839984035739343,3.572647041783877,0,4.811808403,4.103716196643643,0.24139507039080252,0,0,0,0,0,0,0.9887064460086972,0.7511207361890871,0.969253706,0.7442781544448553,0.059291754,0.075215247,4.039344177872763,0,4.522134318654367,0,0,0,0,0,0,0,0,0,0.884121747,0.8704517924269144,0.8892069996262787,0.8182192917086357,0.069861157,0.071749508,1.8077808604822312,5.764514280932363,2.6982604534794135,5.877165313781406,0,0.028967408446896305
2025,Jaffarabad,30,0,0,0,621388,55,1,1643,0.2,0.9792463898461674,0.1052408423951329,0.9463121588568576,4.811808403,4.103716196643643,0.24139507039080252,9.704081829710262,6.067062769155503,1.3679053988812142,0,0,0,0,0,0,0.9125380590792774,0.9887064460086972,0.9540891384339806,0.969253706,0.075076469,0.059291754,1.3839984035739343,4.039344177872763,3.572647041783877,4.522134318654367,0,0,0,0,0,0,0,0,0.960163632,0.8813502918345175,0.9565516677636129,0.8763869263471387,0.079869688,0.076199163,3.411716994856674,4.489948309268926,4.066165852360628,4.689501567458658,0.080465023,0.064372019
2025,Jaffarabad,32,0,0,0,621388,55,1,1643,0.2,0.8342543401833745,0,0.7803460492244872,9.704081829710262,6.067062769155503,1.3679053988812142,2.7679968071478687,3.202507933851314,0.048279014,0,0,0,0,0,0,0.9792463898461674,0.9125380590792774,0.9463121588568576,0.9540891384339806,0.1052408423951329,0.075076469,4.811808403,1.3839984035739343,4.103716196643643,3.572647041783877,0.24139507039080252,0,0,0,0,0,0,0,0.9086795963696064,0.8931731942613206,0.8935824488384418,0.8788558413920361,0.060105770465044304,0.062964862,5.299962878802507,3.987846562856057,4.581142002527673,3.6531120652474782,0.53643349,0.32186009385440334
2025,Jaffarabad,33,0,0,0,621388,55,1,1643,0.2,0.803841634,0,0.7508978842760057,2.7679968071478687,3.202507933851314,0.048279014,11.989288496076526,7.290131125802236,1.5449284505011363,0,0,0,0,0,0,0.8342543401833745,0.9792463898461674,0.7803460492244872,0.9463121588568576,0,0.1052408423951329,9.704081829710262,4.811808403,6.067062769155503,4.103716196643643,1.3679053988812142,0.24139507039080252,0,0,0,0,0,0,0.872447455,0.9037173738235034,0.8258520307857835,0.8801797873582663,0.035080281,0.047921813079026584,5.761295679993819,4.541445924285631,4.457762299883485,4.293613652017741,0.5525264944500592,0.33151589667003545
2025,Jaffarabad,34,0,0,0,621388,55,1,1643,0.2,0.7181201979367016,0.2078004995328722,0.6607472998616286,11.989288496076526,7.290131125802236,1.5449284505011363,9.784546853173863,6.694689952,1.255254366032173,0,0,0,0,0,0,0.803841634,0.8342543401833745,0.7508978842760057,0.7803460492244872,0,0,2.7679968071478687,9.704081829710262,3.202507933851314,6.067062769155503,0.048279014,1.3679053988812142,0,0,0,0,0,0,0.7854053907066921,0.8496001242091042,0.7306637444540405,0.818478506,0.069266833,0.077623562,8.153789044,6.131434787926383,5.519900609603017,4.847213013447314,0.9870376211535037,0.6405015867702627
2025,Jaffarabad,36,0,0,0,621388,55,1,1643,0.2,0,0,0,9.784546853173863,6.694689952,1.255254366032173,12.906589763561575,7.531526196193039,0.14483704223448152,0,0,0,0,0,0,0.7181201979367016,0.803841634,0.6607472998616286,0.7508978842760057,0.2078004995328722,0,11.989288496076526,2.7679968071478687,7.290131125802236,3.202507933851314,1.5449284505011363,0.048279014,0,0,0,0,0,0,0.5073206106455672,0.6670925123932487,0.47054839471254467,0.6276606784437958,0.069266833,0.062608268,8.180610718799416,7.811544477846368,5.729109671,5.471621595524857,0.9494872768704901,0.8915524599766973
2025,Jaffarabad,37,0,0,0,621388,55,1,1643,0.2,0.603494778,0.2642774667423947,0,12.906589763561575,7.531526196193039,0.14483704223448152,12.50426464624357,8.931617604459694,0.5793481689379261,0,0,0,0,0,0,0,0.7181201979367016,0,0.6607472998616286,0,0.2078004995328722,9.784546853173863,11.989288496076526,6.694689952,7.290131125802236,1.255254366032173,1.5449284505011363,0,0,0,0,0,0,0.44053832531223386,0.5919421900240153,0.2202490999538762,0.4383982466724243,0.15735932209175563,0.094415593,11.560141704270654,9.430500749934017,7.172115758055621,6.157183595434736,0.9816732862559304,0.8722408543454332
2025,Jaffarabad,38,0,0,0,621388,55,1,1643,0.2,0.5041242879856458,0.2755073944113583,0.4652102663551131,12.50426464624357,8.931617604459694,0.5793481689379261,13.598588965348542,9.687988825017541,0.949487277,0,0,0,0,0,0,0.603494778,0,0,0,0.2642774667423947,0,12.906589763561575,9.784546853173863,7.531526196193039,6.694689952,0.14483704223448152,1.255254366032173,0,0,0,0,0,0,0.36920635532854856,0.5259161795844693,0.1550700887850377,0.37537109009854946,0.179928287,0.14951707213732504,11.731800420993002,9.990537313,7.719277917608108,6.730094562495575,0.659813192,0.7145294083567755
2025,Jaffarabad,39,0,0,0,621388,55,1,1643,0.2,0.4435718198409275,0.2851839031310532,0.4070324300431441,13.598588965348542,9.687988825017541,0.949487277,11.989288496076526,8.271804412058167,0.8368362440214487,0,0,0,0,0,0,0.5041242879856458,0.603494778,0.4652102663551131,0,0.2755073944113583,0.2642774667423947,12.50426464624357,12.906589763561575,8.931617604459694,7.531526196193039,0.5793481689379261,0.14483704223448152,0,0,0,0,0,0,0.5170636286088578,0.4538622167526549,0.29074756546608577,0.3065979992519771,0.2749895880949354,0.2065538527635357,13.003147791717893,12.156655744880814,8.717044208556757,8.027190740728821,0.5578908293476327,0.8947710609152415
2025,Jaffarabad,40,0,0,0,621388,55,1,1643,0.2,0.6641309889070743,0.2737559964224912,0.5401319849284537,11.989288496076526,8.271804412058167,0.8368362440214487,14.660727275068073,8.336176430829047,1.5288354458084161,0,0,0,0,0,0,0.4435718198409275,0.5041242879856458,0.4070324300431441,0.4652102663551131,0.2851839031310532,0.2755073944113583,13.598588965348542,12.50426464624357,9.687988825017541,8.931617604459694,0.949487277,0.5793481689379261,0,0,0,0,0,0,0.5372756989112158,0.4430643749467295,0.47079156044223697,0.28247493626534215,0.2781490979883009,0.21974495214145948,12.69738070255621,12.156655744880814,8.963803613845135,8.223525397980007,0.7885572299432884,0.7531526196193038
2025,Jaffarabad,41,0,0,0,621388,55,1,1643,0.2,0.3489418330899111,0.2935685879915871,0.4255261289627821,14.660727275068073,8.336176430829047,1.5288354458084161,4.843994412508771,5.262412534519496,0.064372019,0,0,0,0,0,0,0.6641309889070743,0.4435718198409275,0.5401319849284537,0.4070324300431441,0.2737559964224912,0.2851839031310532,11.989288496076526,13.598588965348542,8.271804412058167,9.687988825017541,0.8368362440214487,0.949487277,0,0,0,0,0,0,0.485548214,0.5128527415647117,0.4575635146447932,0.3675801620578986,0.28416949584837714,0.2784586697397769,13.416201578831044,13.131891829259654,8.765323222634917,8.551822693711497,1.1050529889001182,0.8078688355745525
